id,anchor,target,context,score
10dd2db7abc80500,substituted carboxylic,substituted aromatic carboxylic,C08,0.5
520c3f27c66560de,substituted carboxylic,substituted carboxylic acids,C08,0.75
907de11b7340876c,substituted carboxylic,substituted monocarboxylic,C08,0.5
9686927798d8bfd4,substituted carboxylic,tic,C08,0
0fbfbb746f2fac43,substituted carboxylic,carboxyl functional groups,C10,0.25
f77d47e1d491294f,substituted carboxylic,carboxylic,C10,0.5
6a950794d368c801,substituted carboxylic,chemical moiety,C10,0.25
c5c9ef7e7a8c8b08,substituted carboxylic,dicarboxylic,C10,0.5
2ba7b90553123eba,substituted carboxylic,ester of carboxylic,C10,0.5
2d899bcb6ea8ee9d,substituted carboxylic,ester of fatty,C10,0.5
f4811c8e9cd3e663,substituted carboxylic,ester substituted carboxylic,C10,0.5
f1e998349ba55b45,substituted carboxylic,esters of carboxylic,C10,0.5
6ee2c8bcec15b9bb,substituted carboxylic,esters of polycarboxylic,C10,0.5
ff5b59eb36881c87,substituted carboxylic,esters substituted carboxylic,C10,0.5
c8a17654b3e01353,substituted carboxylic,esters substituted polycarboxylic,C10,0.5
947fabf424b0fabd,substituted carboxylic,functional group,C10,0.25
63c7093166df9833,substituted carboxylic,maleic,C10,0.25
c91ac505e0e46792,substituted carboxylic,organic compound,C10,0.25
8956401de6cb5fb7,substituted carboxylic,organic molecule,C10,0.25
370789084a927a6e,substituted carboxylic,phosphonic,C10,0
148bf7eac8b97873,substituted carboxylic,polycarboxylic,C10,0.5
cc5ec7e2e639ec47,substituted carboxylic,someone substituted,C10,0
815ef4380288ee2a,substituted carboxylic,substituted,C10,0.5
eab828153acc2d37,substituted carboxylic,substituted alkanoic,C10,0.75
c68b0f82184cc3aa,substituted carboxylic,substituted butanedioic acid,C10,0.5
7fdccc7019a58388,substituted carboxylic,substituted butanoic,C10,0.5
9089a874d10e59ef,substituted carboxylic,substituted carboxylic acid,C10,0.5
7a5dca5b7e4870d5,substituted carboxylic,substituted chair,C10,0
a57a04b020847caf,substituted carboxylic,substituted dicarboxylic,C10,0.5
6919bf16e9808d8d,substituted carboxylic,substituted ethanedioic acid,C10,0.5
89894057504e6bf4,substituted carboxylic,substituted maleic,C10,0.5
cfe60f7247b5175b,substituted carboxylic,substituted pentanedioic acid,C10,0.5
a26f529066e7c5ab,substituted carboxylic,substituted pentanoic,C10,0.5
dd0f7dc16ae91e82,substituted carboxylic,substituted person,C10,0
a21e9b46712dbd0a,substituted carboxylic,substituted polycarboxylic,C10,0.5
c2ccac7848cc117e,substituted carboxylic,substituted propanedioic acid,C10,0.5
4e503b64a50c6149,substituted carboxylic,substituted propanoic,C10,0.5
db03dc67ba2ebe5f,substituted carboxylic,substituted salt,C10,0
1d2291007f150825,substituted carboxylic,substituted spices,C10,0
8c90c2b35197b098,substituted carboxylic,substituted succinic,C10,0.5
abc82d9f802824cb,substituted carboxylic,substituted sugar,C10,0
82c346411334d5c0,substituted carboxylic,substituted sulfonic,C10,0.25
2d8ad0c6203f2d24,substituted carboxylic,succinic,C10,0.25
b3eb6c0a039468be,substituted carboxylic,sulfonic,C10,0.25
e0a287aa15cb6ece,substituted carboxylic,substituted carboxylic acids,D06,0.5
00d1d5867d7b217e,sulfide sulfur,elemental sulfide,C01,0.5
1c6c5ef837127662,sulfide sulfur,elemental sulfur,C01,0.5
ab2132e3b0371633,sulfide sulfur,phosphorus,C01,0.25
3a43ed7230b1c82c,sulfide sulfur,sulfide,C01,0.5
bd4e5c9ddad4d741,sulfide sulfur,sulfur,C01,0.5
537f92d0cc0d48be,sulfide sulfur,sulfur sulfide,C01,0.75
ad5be0109a11d8ce,summits,apexes,B23,0.75
e3a8c42937601a03,summits,apices,B23,0.75
a17f4e179d875133,summits,center,B23,0.25
7fd609af72c6c81a,summits,centers,B23,0.25
bd2c25c19a89b80d,summits,centres,B23,0.25
059a59048e81e541,summits,apex,B65,0.75
ab82b6b86fcee7cf,summits,apexes,B65,0.75
9d4f64ca58d6eed8,summits,apices,B65,0.75
478f271ea22e7124,summits,conveying channel,B65,0.25
4ccdfb732be0e230,summits,crest crests,B65,0.75
f763c271bd930a60,summits,crest peaks,B65,0.75
7dcfa1ff2151c1be,summits,crests,B65,0.75
6f743cd5e277e359,summits,crests peaks,B65,0.75
505b9d7920682dfc,summits,cutting box,B65,0.25
91e087ee08cc8167,summits,highest point,B65,0.75
d0d16f3e9db21577,summits,highest point of human,B65,0
0e53cf5baed411d6,summits,highest point of mammal body head,B65,0
90d0f77ce2913559,summits,leg apex,B65,0
4e585c9f00f5f6eb,summits,lowest point,B65,0.25
53a28bdd74ff36b9,summits,peak,B65,0.75
a85484ce7154e99f,summits,peak current,B65,0
a32bff2b7eee283f,summits,peaks,B65,0.75
6620ed1f7baef62f,summits,peaks crests,B65,0.75
e91f131f8301a19d,summits,racing apex,B65,0
da4eddffdb6dde38,summits,respective crests,B65,0.75
2d32eae90f642ba2,summits,respective peaks,B65,0.75
390f38db836559d0,summits,sealing lid,B65,0.25
38594ca0c361d67d,summits,summits,B65,1
d46712d26ee091bd,summits,support system for vehicle bodies,B65,0.25
0921c436caa860ed,summits,textile yarn spooling assembly,B65,0.25
f6a4bbce243f809e,summits,tip,B65,0.75
783203c862b0f2a3,summits,tip pencil,B65,0
3abb698a03dc6fb4,summits,topmost level,B65,0.75
da6e0363f48e84b8,summits,apex lines,F24,0.5
9d3708afd5122817,summits,apexes,F24,0.5
6046046bf9cd55c5,summits,bottom,F24,0.25
a197c5de877e5c7e,summits,conference,F24,0.25
1d6c9fb2b632adc8,summits,crest,F24,0.25
71e2a2153b402037,summits,crest factor,F24,0
1ce68ed0985a23fd,summits,crests,F24,0.25
61bb0a57c9636c1f,summits,line graph,F24,0
384d0778ca9ead81,summits,lines,F24,0.5
8189141e74938c21,summits,lowest base,F24,0.25
b82cd2834b07ea28,summits,meeting,F24,0.25
2027bdd5ccbdbda5,summits,mountains,F24,0.25
95208ed962581d1c,summits,peaks,F24,0.5
9329a4c7cae8f570,summits,plan view,F24,0
24ceb5d186653ea2,summits,raw material,F24,0
0c3db1696d885c17,summits,ridge,F24,0.5
5de164b1eebe3ddf,summits,shape,F24,0.25
e658edbd353d1007,summits,summit learning,F24,0
034a01561cf598fe,summits,top points,F24,0.5
2daa28cef4205257,summits,topmost level,F24,0.5
197a465f6dddf862,summits,trough ball,F24,0
867fc7f7fd2c564c,summits,trough lines,F24,0.5
e79f9a912d09d2b9,summits,troughs,F24,0.5
91fa8b72af4572a9,sun member,angular velocity,F04,0.25
772b5cc2265e45d7,sun member,blood filter member,F04,0
f298f0f54116f8a3,sun member,carrier,F04,0.25
1fccb71b37c92d97,sun member,circumscribe sun gear member,F04,0.5
2e0b9e25fed0df84,sun member,connect with sun gear member,F04,0.5
7056dca9e882200f,sun member,drive member,F04,0.25
589d042f823f015e,sun member,drive shaft,F04,0.25
8d610834de71309e,sun member,epicyclic gearing,F04,0.5
ca73f7a5b105cba5,sun member,include sun gear member,F04,0.5
0ab126403abe14b6,sun member,input sun member,F04,0.5
77afa7d14529e314,sun member,member login,F04,0
ecad03b43f5f80e0,sun member,output shaft,F04,0.25
c2b5f17aefe3b0eb,sun member,planet gear member,F04,0.5
d600b93bd21d1967,sun member,planet gear members,F04,0.5
8a926a51d5751a15,sun member,planet member,F04,0.5
d6c6c5750cfce8b8,sun member,planet members,F04,0.75
bf18cdf0ce2c8ffb,sun member,planetary train,F04,0.5
d6af0ae717fbdd70,sun member,planetary unit,F04,0.5
605ab16fbc5349d1,sun member,ring,F04,0.25
8ec6e41d681ed2b6,sun member,rotatable sun gear,F04,0.5
b0bc7b1b940dc058,sun member,shaft,F04,0.25
7d8c0d7f129984e3,sun member,shaft sealing structure,F04,0.25
2a7109f904f68e50,sun member,solar water pumps,F04,0.25
3895b6096c3363e0,sun member,spindle,F04,0.25
70b0a1cb83c27f40,sun member,submersible pumps,F04,0.25
a6561d772a7f55ca,sun member,sun eclipse,F04,0
52a7d3486df06e1a,sun member,sun gear element,F04,0.5
b0f28b1da2160c2f,sun member,sun gear member,F04,0.75
bfa14dc3618adc1c,sun member,sun gear members,F04,0.75
9146525e8dc782b1,sun member,sun member,F04,1
889115042d2df094,sun member,sun member rotating element,F04,0.5
dfd265e336d811e0,sun member,sun members,F04,1
e7dbda2255e25caf,sun member,sun planet member,F04,0.5
efd7ce924a8673a3,sun member,sun planet members,F04,0.5
85b6ba67364ade32,sun member,sun plastic,F04,0
56a87716eba10ef4,sun member,sun plaza,F04,0
7bec2d1fa866850c,sun member,sun shaft,F04,0.5
b1ca376c9e94c781,sun member,sunscreen composition,F04,0
7bf29fda079cd416,sun member,ventilation path,F04,0.25
fb308b05686a9dcf,sun member,vortex fluid mechanism,F04,0.25
01f927027150b012,sun member,carrier,F16,0.5
2b02bdf6bf71bf27,sun member,central member,F16,0.5
8e5d8d4a9dfcceec,sun member,central ring member,F16,0.5
2048c36e8f6757dd,sun member,circumscribe sun gear member,F16,0.5
32f97b91a7e9ccc8,sun member,connect with sun gear member,F16,0.5
84a592f3af78c0a0,sun member,coupled carrier member,F16,0.5
6de790adbca53ec6,sun member,coupled carrier shaft,F16,0.5
d1b18740a1bcacf8,sun member,coupled sun member,F16,0.5
63af19393f52106b,sun member,coupled sun shaft,F16,0.5
242aee627b3a2de9,sun member,cylindrical member,F16,0.5
3c1c668aa0e8fdf9,sun member,cylindrical ring member,F16,0.5
dc89bfc1c62313c6,sun member,diameter,F16,0.25
ed7b2cf2f39c5d5d,sun member,finger ring,F16,0
cf88588dd9fea741,sun member,gearset,F16,0.25
d83d5a97e22118c9,sun member,hub,F16,0.25
2aa3e4822f367a37,sun member,hub member,F16,0.5
88159b53801e5e2d,sun member,include sun gear member,F16,0.5
e60788e3945359d2,sun member,input gear component,F16,0.5
9a14e9968c2830fe,sun member,mechanical interlock,F16,0.25
79fecd65cf32d749,sun member,network hub,F16,0
a3f52f548878651d,sun member,planet member,F16,0.5
d90e449427ee34eb,sun member,planet members,F16,0.5
00d31204c1e15bd1,sun member,ring gear,F16,0.25
4436e5486092e5a3,sun member,ring member,F16,0.5
5f9ed1d39a39f92b,sun member,ring shaft,F16,0.25
84114d27f67be24a,sun member,rings member part,F16,0.25
e029559d15a85852,sun member,rotatable sun gear,F16,0.5
aa5290ee0f524a4e,sun member,rotating element,F16,0.5
5ff585f5c13fab83,sun member,shaft,F16,0.25
04b834f896f0cd26,sun member,sleeve,F16,0.25
7a362be158bf72e5,sun member,spindle,F16,0.25
193f225b3e4294e9,sun member,sun,F16,0.5
ac067323493d9b6d,sun member,sun direct recharge,F16,0
71707d36e69e2a5f,sun member,sun element,F16,0.5
cbadd1e6404d3de2,sun member,sun faded clothes,F16,0
cb286e151a68e0d6,sun member,sun garden,F16,0
7baec810b967eec0,sun member,sun gear,F16,0.5
ed695555cb84485f,sun member,sun gear element,F16,0.5
77302878129883c0,sun member,sun gear member,F16,0.5
10d6690b15f512b2,sun member,sun shaft,F16,0.25
d445981e0a4eb6ee,sun member,sun shine,F16,0
c251f543191cce50,sun member,sun wheel,F16,0.5
4271e638a68e38b9,sun member,torque delivery shaft,F16,0.5
66528dc941ca6d24,sun member,uncoupled carrier member,F16,0.5
a1716370f23bcd78,sun member,uncoupled carrier shaft,F16,0.5
c33405413c2b36a8,sun member,uncoupled sun member,F16,0.5
65b8def6a6faf2e8,sun member,uncoupled sun shaft,F16,0.5
82421f590bc2e5f0,superior abrasion,abrasion,D03,0.5
33960aa4db9075e3,superior abrasion,abrasion article,D03,0.75
22c489947aaa1bab,superior abrasion,abrasion injury,D03,0
d900dfb2c5fb7e97,superior abrasion,abrasion resistant,D03,0.5
c291112cc6bc0b59,superior abrasion,abrasion wound,D03,0
500eb004f2e88023,superior abrasion,better abrasion,D03,0.75
8194fa9e4a28a454,superior abrasion,education on abroad,D03,0
08c0975d083d5bc6,superior abrasion,enhanced abrasion,D03,0.5
8dd32dc061c8c192,superior abrasion,fibre,D03,0.25
b9ea9aaf0ab6acc3,superior abrasion,flex abrasion,D03,0.5
da6e2e562a1afa76,superior abrasion,friction,D03,0.25
bfaf249abf95da3b,superior abrasion,good abrasion,D03,0.5
15d77070da547b32,superior abrasion,improved abrasion,D03,0.5
f24bd61199499fc1,superior abrasion,improved wear,D03,0.5
ce1eb2754752f542,superior abrasion,increased abrasion,D03,0.5
5758922ff3947d3b,superior abrasion,increased wear,D03,0.5
919063599188b2e7,superior abrasion,metal coating,D03,0.25
2841f7a086662bdd,superior abrasion,metal corrosion,D03,0.25
0b9d27cf8ca9afc1,superior abrasion,rubbing fibre,D03,0.5
2aa3feb6d99e7810,superior abrasion,solid material,D03,0.25
f63b1e74cd97e46c,superior abrasion,super abrasives,D03,0.5
35d187f870734b01,superior abrasion,superelastic alloys,D03,0
c1b6b8680f846f48,superior abrasion,superimposed image,D03,0
df0aaff48d9600de,superior abrasion,superior abrasion resistance,D03,0.5
daecd697ea7defaa,superior abrasion,superior orbital,D03,0
2e6da13d0d499e66,superior abrasion,surface abrasion,D03,0.5
9699f63c59d20459,superior abrasion,wear,D03,0.25
97d30b31411f1999,support grooves,ad support,B22,0
078d601c0cd407d0,support grooves,additional grooves,B22,0.5
a3cadde0ab32bdb1,support grooves,blood vessels groove anatomy,B22,0
a4c6bc8c1afacb94,support grooves,corresponding guide grooves,B22,0.75
e00350b87fd60d6c,support grooves,corresponding support grooves,B22,0.75
c2ef02104da596db,support grooves,corresponding support portions,B22,0.5
1f34ea11fc2823b4,support grooves,diecasting device,B22,0.25
161cf293f47a87f5,support grooves,groove,B22,0.5
f466dcd8db408591,support grooves,groove pairs,B22,0.5
248eaa3c840aeedb,support grooves,groove pencil,B22,0
e0a2f8d699b7bd27,support grooves,groove respectively,B22,0.75
72dbec77d6980980,support grooves,grooves,B22,0.5
21aec98b41d82aa1,support grooves,grooves pairs,B22,0.5
943b0efb2ce6cbf9,support grooves,grooves respectively,B22,0.75
6d0e26f849ae1a20,support grooves,heart grooves anatomy,B22,0
7e44e67fdc24fdb8,support grooves,heart stent support group,B22,0
0360053b53944b33,support grooves,holes,B22,0.5
ecf7aba3fdcf3154,support grooves,magnetic powder,B22,0.25
420e157eab85dd91,support grooves,pin holes,B22,0.25
ac0b17d726f04fc9,support grooves,pins,B22,0.25
33fc62097b2efcfd,support grooves,porous tire tread mold,B22,0.25
aba65ebe1696b420,support grooves,ring support groove,B22,0.5
10817b574c85d5df,support grooves,rotary fin,B22,0.25
fc4ebf51bcc6d072,support grooves,steel clip,B22,0.25
5be4c1a8b47f0d49,support grooves,support,B22,0.5
cb86bdfefd1ceb93,support grooves,support cuts,B22,0.75
ab0ebb74b119bf5c,support grooves,support cutsection,B22,0.75
96aad345e9728c20,support grooves,support framework,B22,0.5
468384c462a55345,support grooves,support groove,B22,1
005625a37036a63a,support grooves,support guide grooves,B22,0.75
dfed1e3ab2aed7b5,support grooves,support hole,B22,0.75
9d1e69cb2d55e972,support grooves,support holes,B22,0.75
11ade379ffb646a4,support grooves,support mounting,B22,0.5
90d4cea34146c431,support grooves,support parts,B22,0.5
0852b39d88aab790,support grooves,support portions,B22,0.5
a319afe632b5e103,support grooves,support surface,B22,0.5
608de4a1408dd77e,support grooves,supporting groove,B22,1
28deea0696d6d765,support grooves,supporting grooves,B22,1
4b9050e08ae2ff75,support grooves,supports,B22,0.5
bb3af5f9c5d62847,support grooves,supports mounting,B22,0.25
628499bbdad480ca,support grooves,ticket support,B22,0
b67f2fe9d587cc37,support grooves,undercut,B22,0.25
69f589003c0c7ee2,surface altering agent,agent,C01,0.25
98f26a8194638eab,surface altering agent,altering a surface,C01,0.75
dcb036d91452596f,surface altering agent,altering agent,C01,0.5
fa1dfbc8730108a7,surface altering agent,aqueous agent,C01,0.25
8413e4611f01d70e,surface altering agent,aqueous component,C01,0.25
b58d7269d4691a22,surface altering agent,bed wetting,C01,0
acebcb2f0cf49d59,surface altering agent,component,C01,0.25
ef4afb7d72796b47,surface altering agent,detergents,C01,0.5
8d4b3d741e73dad5,surface altering agent,fluorine,C01,0.25
08e21de64bab8346,surface altering agent,functionalization,C01,0.25
f5870ed8059eca23,surface altering agent,hydrophobic films,C01,0.25
34b1f21f67bc2963,surface altering agent,mental tension,C01,0
ec4c38dcf21a2e2a,surface altering agent,physical change,C01,0.25
4c9dde1c98861e8c,surface altering agent,physically active,C01,0
778a5ad10c1a45bd,surface altering agent,polymeric material,C01,0.25
ff19378fdb088d0a,surface altering agent,solid agent,C01,0.25
b32beb4ddb202181,surface altering agent,solid material,C01,0.25
1600efe423edc1c1,surface altering agent,solid material used,C01,0.25
a6a5fa57c20da810,surface altering agent,surface active agent,C01,0.75
b0aae17f6284ca02,surface altering agent,surface altering,C01,0.5
784a85c08a40035f,surface altering agent,surface area,C01,0.25
a17d58d28f9ad9b6,surface altering agent,surface cracks,C01,0
0718bd37c466b411,surface altering agent,surface material,C01,0.5
704c6918908e0d7c,surface altering agent,surface material used,C01,0.5
8ff6a8fa6e81e915,surface altering agent,surface mining,C01,0
c6ca0f66b1521992,surface altering agent,surface modification,C01,0.75
274a0d9f47936f26,surface altering agent,surface modifiers,C01,0.75
ab035e3892064768,surface altering agent,surface modifying agents,C01,0.75
3e94219821f23caf,surface altering agent,surface tension reducer,C01,0.5
7c728a7e8fcf8b29,surface altering agent,surface treatment,C01,0.25
f192a1a5e3950ecb,surface altering agent,surfactant,C01,0.75
331eb3c93a433a12,surface altering agent,terrain surface,C01,0
42be151c735bf853,surface altering agent,wetting agents,C01,0.5
30dc3836c30d33c7,surface altering agent,additionally altering agent,C04,0.5
211900bc1e04041f,surface altering agent,additionally altering agents,C04,0.25
eba63bce1fcda71c,surface altering agent,additionally modifying agent,C04,0.25
d822fbf33b9068e8,surface altering agent,additionally surface altering agent,C04,1
d3394374800d7cc3,surface altering agent,additionally surface altering agents,C04,1
dbdd351726dbb3b2,surface altering agent,additionally surface modifying agent,C04,0.75
13ebe3bdf5c3b1d3,surface altering agent,additionally surface modifying agents,C04,0.75
0562fea66de26ae9,surface altering agent,altering agent,C04,0.25
b40b5fa8b02437e9,surface altering agent,altering agents,C04,0.25
83b4472112625a20,surface altering agent,bed wetting,C04,0
9a5244a5e33cec3d,surface altering agent,cosmetic,C04,0
310bedd11b5ddcd2,surface altering agent,dispersing agent,C04,0.5
43eb2e3ad326f090,surface altering agent,emulsifier,C04,0.5
8eb358337a5c9191,surface altering agent,mental tension,C04,0
b256ee60a5f6e824,surface altering agent,modifying agent,C04,0.25
9b180de72bb9f280,surface altering agent,modifying agents,C04,0.25
c6f567ad1d626cec,surface altering agent,physical change,C04,0.25
02dc8f3678513060,surface altering agent,physically active,C04,0
2ffb9538ceee163c,surface altering agent,skin,C04,0
16e1ad2555078d08,surface altering agent,surface active agent,C04,0.75
11bf13cea6477ce7,surface altering agent,surface agent,C04,0.5
4610279ce8bb73d1,surface altering agent,surface altering,C04,0.25
85ca9e46fc48f023,surface altering agent,surface altering agents,C04,1
6d37c25e69223754,surface altering agent,surface area,C04,0.25
639dcb29d76453f1,surface altering agent,surface changing agents,C04,0.75
f1e7feeced0a7d01,surface altering agent,surface modifiers,C04,0.5
ee35e2ff33f41a7d,surface altering agent,surface modifying agent,C04,0.75
d627b2d4deef7275,surface altering agent,surface modifying agents,C04,0.75
eb1dd18d7bf3fc6b,surface altering agent,surface tension,C04,0.25
966a43a0fc898ed1,surface altering agent,surface tension reducer,C04,0.5
30ca3739815bcdbc,surface altering agent,surface treatment,C04,0.25
cbe0cb001f61f86c,surface altering agent,surfactants,C04,0.75
5620bc0fde331b5f,surface altering agent,tension headache,C04,0
33747cc322b53774,surface altering agent,wetting agent,C04,0.5
86e4657491dc7702,surface altering agent,wetting agents,C04,0.5
3e5f762d36e0fa84,surgical gloves,athletic gloves,A23,0.5
3c947c636b30ee5a,surgical gloves,relate to gloves,B25,0.5
7b8a4a5e721b8ae0,surgical gloves,double gloving,C04,0.5
247a57aeb683c32f,surgical gloves,examination gloves,C04,0.5
260b48d52a186ba3,surgical gloves,examination schedule,C04,0
ba484cea1f10d9fb,surgical gloves,garment,C04,0.25
a77ba502861104dd,surgical gloves,include gloves,C04,0.25
1b78a45af02b90ce,surgical gloves,industrial grade gloves,C04,0.25
59c1f9bb7c59ca4f,surgical gloves,latex,C04,0.25
38d98202c737034d,surgical gloves,latex gloves,C04,0.25
d86084f26bc48910,surgical gloves,medical gloves,C04,0.5
35b87187935c7993,surgical gloves,plastic surgeons,C04,0
1e03e565ecbadf69,surgical gloves,powder free gloves,C04,0.5
ef8b5062059056a1,surgical gloves,prescription drug,C04,0
c3edc462c78c9f37,surgical gloves,propane nitrile,C04,0
a7e3eb695307e28f,surgical gloves,rubber,C04,0.25
c6c1a03bbdf705f6,surgical gloves,rubber band,C04,0
dad88c599f49ec90,surgical gloves,sterile gloves,C04,0.75
f175928b860c51fa,surgical gloves,surgeons gloves,C04,0.75
aa9286a9ccfef2ea,surgical gloves,winter,C04,0
842b7b0ceb01d952,surgical gloves,athletic gloves,C07,0.25
6e1039964f354c0d,surgical gloves,relate to gloves,C08,0.5
2ac83bb6190aef0e,surgical gloves,disposable accessory,C10,0.25
7ea03f90592a7821,surgical gloves,disposable gloves,C10,0.5
c958f7b05b97ea4f,surgical gloves,examination gloves,C10,0.5
03103943225bd23b,surgical gloves,examination schedule,C10,0
727ef7a97ba44af6,surgical gloves,garment,C10,0.25
d615ed0216861f11,surgical gloves,include gloves,C10,0.25
42466cf886db8234,surgical gloves,latex,C10,0.25
aef207f8473fbcc6,surgical gloves,latex gloves,C10,0.5
099e2d5c921595a4,surgical gloves,medical gloves,C10,0.5
3bc9dd4aa3875fdf,surgical gloves,nitrile gloves,C10,0.5
9002973ff85d6d78,surgical gloves,plastic sergeons,C10,0
64f2dffa16e23a1c,surgical gloves,propane nitrile,C10,0
f6c4d83d530f2493,surgical gloves,rubber,C10,0.25
06e87de57f5f75ff,surgical gloves,rubber gloves,C10,0.5
322ead9fa8c03db6,surgical gloves,sterile gloves,C10,0.5
c65a0cfaca84d07c,surgical gloves,surgeons gloves,C10,0.75
331a1487029a6ca8,surgical gloves,surgical blade,C10,0
d840c4298847cb4c,surgical gloves,surgical instrument,C10,0
ad550e9f2350430a,surgical gloves,surgical needle,C10,0
a109e6c5f1399513,surgical gloves,wearable accessory,C10,0.25
c9d969fa6ee59d16,surgical gloves,don gloves,H01,0.75
060d90934e3e4fdc,sustained delivery,controlled delivery,A61,0.75
c476087596163b85,sustained delivery,controlled release,A61,0.75
cb627e6c99407406,sustained delivery,delivery,A61,0.25
ccbd6356d7427130,sustained delivery,drug delivering,A61,0.5
fc603e9b00c581a3,sustained delivery,drug delivery,A61,0.5
4e89f2f9561504ba,sustained delivery,drug release,A61,0.5
ab4cc6cc1a143724,sustained delivery,encapsulation,A61,0.25
147c074f7b9df95b,sustained delivery,energy delivery,A61,0
004844ea593b49aa,sustained delivery,local infusion,A61,0.25
2e741308ab3a7f68,sustained delivery,local injection,A61,0.25
83a0f54af5cd3865,sustained delivery,localized release,A61,0.5
08601922d73c39d7,sustained delivery,matrix,A61,0.25
0f1ca783d5b10113,sustained delivery,prolonged release,A61,0.75
039d013113162d3c,sustained delivery,release,A61,0.25
0331bef89f508317,sustained delivery,slow release,A61,0.75
e71d9ac34073d2f3,sustained delivery,sustained drug delivery,A61,0.75
c994ea2866de4937,sustained delivery,sustained pressure,A61,0
d1aee7c8ced210c4,sustained delivery,sustained pulse rate,A61,0
8fc705d7e95853fd,sustained delivery,sustained release,A61,0.75
51951b4e92c45238,sustained delivery,systemic infusion,A61,0.25
b2509124aa528301,sustained delivery,systemic injection,A61,0.25
941a7db42c283967,sustained delivery,targeted delivery,A61,0.5
fc541cac1c6f4350,sustained delivery,active compound,C12,0.25
3174ebbbe7c9c442,sustained delivery,baby delivery,C12,0
b68589f5864b351d,sustained delivery,constant drug delivery,C12,0.5
b63f58eb1d10dff5,sustained delivery,continuous delivery,C12,0.75
00a2a6034c435ae0,sustained delivery,controlled delivery,C12,0.75
7ab2cc200cef4e7f,sustained delivery,courier,C12,0
9d4993f2d4082562,sustained delivery,delivery counter,C12,0
633178753fc01b2f,sustained delivery,extended release,C12,0.75
3502cef9fae815b5,sustained delivery,implantation,C12,0.25
7d437cf91c6173c3,sustained delivery,implantation of ocular,C12,0.25
606ea37a765fab39,sustained delivery,insertion of ocular,C12,0.25
01dfc65cbfa09dfb,sustained delivery,intraocular,C12,0.25
d5822e6cab218840,sustained delivery,movie release,C12,0
10f96ab0e8c46202,sustained delivery,novel drug delivery,C12,0.25
5f4b42fcbca1a182,sustained delivery,ocular,C12,0.25
e53a79805a854a93,sustained delivery,programmed rate,C12,0.25
cab203c0911958b1,sustained delivery,prolonged delivery,C12,0.75
956a1ac6de90f996,sustained delivery,prolonged drug delivery,C12,0.75
00a7643c62bcd510,sustained delivery,prolonged release,C12,0.25
29c3b18a881e2393,sustained delivery,prolonged waiting,C12,0
1bd62305a10567bf,sustained delivery,skin care formulations,C12,0.25
d7999432c31f4c2f,sustained delivery,substantial development,C12,0
bc83929ccdc1c983,sustained delivery,sustained drug delivery,C12,0.5
e246b9d63aff7d15,sustained delivery,sustained medication,C12,0.5
534dfc3905364786,sustained delivery,sustained release drug delivery,C12,0.5
1cd8accc4bb68558,switch swm,device termination,G02,0
28d9c9b4d5aa4f09,switch swm,double wire multi switch,G02,0.25
ce9817b9f2453b47,switch swm,electronics,G02,0.25
8b478a6f6cf3a349,switch swm,mode,G02,0
4f32d42fcf4c514c,switch swm,multi methods,G02,0
f6aa7a2bd7a86a0a,switch swm,on off device,G02,0.5
586e100e2600067d,switch swm,optical switch swm,G02,0.75
8cde7d48f6960ac3,switch swm,reset switch,G02,0.5
8f5d169fdd3ca1cf,switch swm,selection switch swm,G02,0.75
28bb91b3c1932ade,switch swm,shallow water model,G02,0
d0b833593c9d3971,switch swm,single wire multi,G02,0.5
7c75962a752a512c,switch swm,single wire multi switch,G02,0.75
5a184cb9731bf5b8,switch swm,single wire multiswitch,G02,0.75
c24c030fc4caf969,switch swm,solid waste management,G02,0
f134fa123521fbc8,switch swm,swim suit,G02,0
a1f54ce0df2f2d89,switch swm,switch,G02,0.5
8fb9ce202c5b350f,switch swm,switch again,G02,0
c0695163710c4a0a,switch swm,switch matrix interface,G02,0.5
0cc775e1197216e9,switch swm,switch network,G02,0
63eca6ff52e49d62,switch swm,switchless combiner,G02,0.25
511ae2e7f683bfed,switch swm,switchless network,G02,0.25
209e6ba288020d27,switch swm,switchless sensing,G02,0.25
253162c115e2e85a,switch swm,swm,G02,0.5
dcc5f1c15d9265e2,switch swm,wire,G02,0.25
e66397203588e3e7,synthetic training,augmented reality,G06,0.25
c7eada826d8a402c,synthetic training,bimodal function training,G06,0.5
2a777942e62f8e21,synthetic training,creation,G06,0.25
feacff350957eb26,synthetic training,creation of home,G06,0
9c7a87a3b9ad9172,synthetic training,device classification training,G06,0.5
c652995cdc7929fb,synthetic training,device training,G06,0.5
9d89f9e6d3b78395,synthetic training,generation,G06,0.25
69d32ba133e0a4bf,synthetic training,non natural instruction,G06,0.5
db9aada4bf99f3d3,synthetic training,processor,G06,0.25
b3ab47af75428230,synthetic training,processor classification training,G06,0.5
88bd5bc518596e80,synthetic training,processor training,G06,0.5
2eab92cecb2f40af,synthetic training,readable medium,G06,0.25
6adcac13a60bfbae,synthetic training,reality show,G06,0
e18494a4775028d6,synthetic training,recognition system,G06,0.25
cb575398a49fe44e,synthetic training,sample set,G06,0.25
284b991f48c94f46,synthetic training,simulator,G06,0.5
9093a0da7154badf,synthetic training,synthesis system,G06,0.5
c3a4c454ac60dba3,synthetic training,synthetic data,G06,0.5
1a189b3eac7179f8,synthetic training,synthetic fibres,G06,0
